"","InvoiceID","Date","Time","Name","Gender","Age","Type","Branch","ProductLine","UnitPrice","Quantity","COGS","CustomerRating"
"592","GRC-HML-034","3/26/2021","13:56:22","Sandy Lancaster","Female",46,"Member","Greene City","Home and lifestyle",12.29,9,104.51,8
"593","GRC-HML-035","1/24/2021","15:21:18","Lewis Wise","Male",88,"Normal","Greene City","Home and lifestyle",73.28,5,358.23,8.4
"594","GRC-HML-036","3/5/2021","20:20:21","Traci Cain","Female",30,"Normal","Greene City","Home and lifestyle",95.46,8,739.38,4.7
"595","GRC-HML-037","1/15/2021","15:00:43","Sue Herrera","Female",35,"Normal","Greene City","Home and lifestyle",97.37,10,933.57,4.9
"596","GRC-HML-038","3/12/2021","12:58:44","Deborah Oneill","Female",35,"Member","Greene City","Home and lifestyle",40.73,7,274.16,5.4
"597","GRC-HML-039","3/17/2021","18:15:50","Cara Armstrong","Female",48,"Normal","Greene City","Home and lifestyle",11.28,9,96.36,4.3
"598","GRC-HML-040","1/12/2021","13:40:39","Sabrina Johnston","Female",43,"Normal","Greene City","Home and lifestyle",51.07,7,337.57,7
"599","GRC-HML-041","2/9/2021","8:05:42","Brendan Davis","Male",30,"Normal","Greene City","Home and lifestyle",45.97,4,178.05,5.1
"600","GRC-HML-042","1/27/2021","10:56:11","Cheryl Walsh","Female",45,"Normal","Greene City","Home and lifestyle",49.01,10,466.78,4.2
"601","GRC-HML-043","2/22/2021","15:01:30","Andre Rider","Male",48,"Normal","Greene City","Home and lifestyle",68.97,3,200.65,8.7
"602","GRC-HML-044","2/8/2021","15:52:14","Stephanie Weeks","Female",85,"Normal","Greene City","Home and lifestyle",16.37,6,94.5,7
"603","GRC-HML-045","3/24/2021","8:11:42","Joey Gill","Male",76,"Normal","Greene City","Home and lifestyle",99.92,6,570.19,7.1
"604","GRC-HML-046","1/3/2021","12:04:30","Nichole Weston","Female",73,"Normal","Greene City","Home and lifestyle",63.15,6,370.54,9.8
"605","GRC-HML-047","1/9/2021","17:35:26","Vera Rowe","Female",31,"Member","Greene City","Home and lifestyle",21.9,3,64.19,4.7
"606","GRC-HML-048","2/9/2021","17:57:39","Adrian Rose","Male",51,"Member","Greene City","Home and lifestyle",65.91,6,383.57,5.7
"607","GRC-HML-049","2/10/2021","21:24:19","Rogelio Crawford","Male",85,"Member","Greene City","Home and lifestyle",36.91,7,252.1,6.7
"608","GRC-HML-050","3/2/2021","10:36:15","Tracie Reilly","Female",18,"Normal","Greene City","Home and lifestyle",97.38,10,922.95,4.4
"609","GRC-STR-001","1/15/2021","10:34:32","Nellie Beach","Female",41,"Member","Greene City","Sports and travel",93.72,6,534.88,4.5
"610","GRC-STR-002","1/28/2021","14:51:11","Jon York","Male",75,"Member","Greene City","Sports and travel",78.07,9,684.68,4.5
"611","GRC-STR-003","1/10/2021","21:11:25","Clinton Gregory","Male",41,"Normal","Greene City","Sports and travel",83.78,8,649.46,5.1
"612","GRC-STR-004","2/8/2021","18:58:53","Naomi Cannon","Female",18,"Member","Greene City","Sports and travel",69.12,6,395.17,5.6
"613","GRC-STR-005","2/3/2021","10:57:51","Rhonda Downing","Female",53,"Member","Greene City","Sports and travel",55.07,9,469.75,10
"614","GRC-STR-006","2/5/2021","16:33:52","Jean Franklin","Female",89,"Member","Greene City","Sports and travel",16.49,2,31.55,4.6
"615","GRC-STR-007","3/9/2021","18:55:59","Troy Britton","Male",48,"Member","Greene City","Sports and travel",99.96,9,880.06,4.2
"616","GRC-STR-008","2/8/2021","11:25:23","Sheryl Hayes","Female",56,"Normal","Greene City","Sports and travel",90.28,9,784.24,7.2
"617","GRC-STR-009","2/10/2021","14:15:57","Vanessa Fleming","Female",49,"Normal","Greene City","Sports and travel",34.84,4,133.83,7.4
"618","GRC-STR-010","2/16/2021","19:06:10","Jeremiah Baldwin","Male",26,"Normal","Greene City","Sports and travel",51.91,10,504.03,8.2
"619","GRC-STR-011","3/27/2021","8:58:57","Jacob Winters","Male",22,"Normal","Greene City","Sports and travel",93.39,6,538.89,10
"620","GRC-STR-012","1/4/2021","10:19:04","Rene Cornell","Male",60,"Normal","Greene City","Sports and travel",46.42,3,133.06,4.4
"621","GRC-STR-013","3/11/2021","9:41:05","Blanca Charles","Female",24,"Member","Greene City","Sports and travel",29.61,7,197.19,6.5
"622","GRC-STR-014","3/24/2021","13:39:26","Jeannie Stanley","Female",86,"Normal","Greene City","Sports and travel",24.77,5,119.73,8.5
"623","GRC-STR-015","2/26/2021","9:19:18","Clint Martin","Male",65,"Normal","Greene City","Sports and travel",54.45,1,52.02,7.9
"624","GRC-STR-016","3/6/2021","17:02:45","Jody Vazquez","Female",77,"Normal","Greene City","Sports and travel",67.43,5,323.86,6.3
"625","GRC-STR-017","1/31/2021","21:09:13","Wesley Oneill","Male",51,"Member","Greene City","Sports and travel",79.93,6,461.79,5.5
"626","GRC-STR-018","3/12/2021","11:21:55","Vincent Burke","Male",63,"Normal","Greene City","Sports and travel",97.74,4,381.9,6.4
"627","GRC-STR-019","2/24/2021","20:42:47","Laura Hardy","Female",53,"Normal","Greene City","Sports and travel",57.95,6,331.95,5.2
"628","GRC-STR-020","3/16/2021","16:00:41","Tommy Hooper","Male",85,"Normal","Greene City","Sports and travel",74.97,1,72.52,5.6
"629","GRC-STR-021","1/31/2021","14:44:55","Martin Shaw","Male",50,"Member","Greene City","Sports and travel",75.82,1,73.24,5.8
"630","GRC-STR-022","1/25/2021","19:26:09","Todd Patel","Male",29,"Normal","Greene City","Sports and travel",21.87,2,41.62,6.9
"631","GRC-STR-023","2/27/2021","21:55:50","Seth Jacobs","Male",75,"Normal","Greene City","Sports and travel",67.27,5,317.64,6.9
"632","GRC-STR-024","3/22/2021","12:39:56","Dina Myers","Female",80,"Member","Greene City","Sports and travel",88.43,8,687.8,4.3
"633","GRC-STR-025","3/26/2021","20:48:16","Jeanette Nixon","Female",63,"Member","Greene City","Sports and travel",39.12,1,38.08,9.6
"634","GRC-STR-026","3/22/2021","9:48:35","Stephen Watkins","Male",59,"Normal","Greene City","Sports and travel",37.02,6,216.84,4.5
"635","GRC-STR-027","3/16/2021","18:03:37","Jonathan Mansfield","Male",52,"Normal","Greene City","Sports and travel",34.37,10,332.99,6.7
"636","GRC-STR-028","3/21/2021","20:05:22","Jeannie McCann","Female",29,"Member","Greene City","Sports and travel",49.49,4,193.25,6.6
"637","GRC-STR-029","3/20/2021","20:14:28","Lon Davidson","Male",48,"Normal","Greene City","Sports and travel",75.92,8,580.28,5.5
"638","GRC-STR-030","1/21/2021","8:47:47","Shelby Cross","Female",63,"Member","Greene City","Sports and travel",98.13,1,94.9,8.9
"639","GRC-STR-031","2/3/2021","17:42:02","Myron Holcomb","Male",68,"Member","Greene City","Sports and travel",73.97,1,69.88,5.4
"640","GRC-STR-032","3/25/2021","14:36:56","Cindy Love","Female",40,"Normal","Greene City","Sports and travel",93.31,2,178.19,6.3
"641","GRC-STR-033","2/25/2021","10:03:56","Joe Vasquez","Male",59,"Normal","Greene City","Sports and travel",88.45,1,86.67,9.5
"642","GRC-STR-034","1/8/2021","15:46:58","Susan Patton","Female",38,"Member","Greene City","Sports and travel",48.5,3,140.21,6.7
"643","GRC-STR-035","1/16/2021","17:05:07","Pauline Sheppard","Female",61,"Member","Greene City","Sports and travel",90.74,7,603.03,6.2
"644","GRC-STR-036","2/13/2021","14:15:33","Sheryl Dunham","Female",84,"Member","Greene City","Sports and travel",20.18,4,77.25,5
"645","GRC-STR-037","1/26/2021","14:35:14","Vivian Boone","Female",67,"Normal","Greene City","Sports and travel",51.54,5,250.38,4.2
"646","GRC-STR-038","1/29/2021","18:06:48","Harvey Pacheco","Male",38,"Member","Greene City","Sports and travel",26.67,10,255.78,8.6
"647","GRC-STR-039","1/19/2021","11:23:51","Antonio Christensen","Male",22,"Normal","Greene City","Sports and travel",63.06,3,184.87,7
"648","GRC-STR-040","3/15/2021","15:53:47","Ivan Hurley","Male",83,"Member","Greene City","Sports and travel",96.8,3,279.86,5.3
"649","GRC-STR-041","3/17/2021","15:52:38","Nancy Bradley","Female",85,"Normal","Greene City","Sports and travel",54.51,6,308.98,7.8
"650","GRC-STR-042","1/13/2021","12:22:03","Rich Gaines","Male",18,"Member","Greene City","Sports and travel",72.6,6,424.49,6.9
"651","GRC-STR-043","3/6/2021","16:56:27","Don Dickerson","Male",70,"Member","Greene City","Sports and travel",37.32,9,318.44,5.1
"652","GRC-STR-044","2/3/2021","8:13:58","Barb Copeland","Female",52,"Normal","Greene City","Sports and travel",42.97,3,121.94,9.3
"653","GRC-STR-045","1/17/2021","15:44:34","Mona McPherson","Female",44,"Normal","Greene City","Sports and travel",40.62,2,77.61,4.1
"654","GRC-STR-046","2/19/2021","9:17:01","Ida Hickman","Female",30,"Member","Greene City","Sports and travel",64.08,7,437.3,7.3
"655","GRC-STR-047","1/14/2021","18:52:39","Sherri Alvarado","Female",39,"Normal","Greene City","Sports and travel",34.81,1,34.09,7
"656","GRC-STR-048","1/24/2021","15:17:05","Robbie Raymond","Female",67,"Member","Greene City","Sports and travel",23.08,6,133.89,4.9
"657","GRC-STR-049","1/8/2021","14:40:57","Young Hardy","Female",46,"Member","Greene City","Sports and travel",64.83,2,125.5,8
"658","GRC-STR-050","3/5/2021","13:46:01","Roy Boyd","Male",56,"Normal","Greene City","Sports and travel",69.74,10,660.45,8.9
"659","GRC-STR-051","2/13/2021","8:29:34","Derek Meadows","Male",55,"Normal","Greene City","Sports and travel",13.69,6,77.78,6.3
"660","GRC-STR-052","2/26/2021","13:25:35","Bertha Wise","Female",19,"Member","Greene City","Sports and travel",95.54,4,363.76,4.5
"661","GRC-STR-053","1/3/2021","14:41:11","Alejandro Caldwell","Male",85,"Normal","Greene City","Sports and travel",93.38,1,89.51,9.6
"662","GRC-STR-054","1/12/2021","10:07:03","Devin Wheeler","Male",72,"Normal","Greene City","Sports and travel",23.01,6,131.56,7.9
"663","GRC-STR-055","2/14/2021","14:51:33","Abby Potter","Female",75,"Member","Greene City","Sports and travel",60.08,7,409.09,4.5
"664","GRC-STR-056","1/9/2021","17:47:52","Irma Holmes","Female",56,"Member","Greene City","Sports and travel",11.85,8,91.47,4.1
"665","GRC-STR-057","1/2/2021","19:58:57","Steve Bernard","Male",59,"Normal","Greene City","Sports and travel",44.63,6,258.13,5.1
"666","GRC-STR-058","3/15/2021","18:31:56","Miguel Piper","Male",64,"Member","Greene City","Sports and travel",90.53,8,689.88,6.5
"667","GRC-STR-059","2/20/2021","13:27:11","Bernard Moses","Male",50,"Member","Greene City","Sports and travel",31.99,10,313.09,9.9
"668","GRC-STR-060","2/15/2021","8:42:35","Casey Witt","Male",68,"Member","Greene City","Sports and travel",88.31,1,85.54,5.2
"669","GRC-STR-061","3/2/2021","12:30:06","Scott Hickey","Male",42,"Normal","Greene City","Sports and travel",25.31,2,48.6,7.2
"670","GRC-STR-062","1/24/2021","10:19:45","Christina Velez","Female",21,"Normal","Greene City","Sports and travel",76.6,10,728.39,6
"671","OLI-CLO-001","3/19/2021","9:56:02","Ronda Ashley","Female",76,"Member","Olinger","Clothing",82.63,10,800.45,7.9
"672","OLI-CLO-002","1/25/2021","18:57:18","Jorge Graham","Male",77,"Member","Olinger","Clothing",15.43,1,14.64,6.1
"673","OLI-CLO-003","2/11/2021","13:12:10","Clarence Fernandez","Male",72,"Normal","Olinger","Clothing",62.12,10,593.16,5.9
"674","OLI-CLO-004","3/25/2021","14:16:22","Herbert Wilkinson","Male",27,"Normal","Olinger","Clothing",76.52,5,365.92,9.9
"675","OLI-CLO-005","3/26/2021","15:11:33","Jon Cantu","Male",90,"Member","Olinger","Clothing",48.71,1,45.96,4.1
"676","OLI-CLO-006","3/1/2021","8:32:21","Frank Thomas","Male",82,"Normal","Olinger","Clothing",78.55,9,690.66,7.2
"677","OLI-CLO-007","1/5/2021","18:17:12","Young Bowers","Male",88,"Normal","Olinger","Clothing",27.38,6,157.43,7.9
"678","OLI-CLO-008","3/2/2021","9:08:50","Sophia McCarthy","Female",59,"Normal","Olinger","Clothing",27.02,3,79.1,7.1
"679","OLI-CLO-009","1/8/2021","10:25:44","Naomi Baldwin","Female",27,"Normal","Olinger","Clothing",31.73,9,269.62,5.9
"680","OLI-CLO-010","2/18/2021","13:14:40","Calvin Gentry","Male",86,"Normal","Olinger","Clothing",90.22,3,259.25,6.2
"681","OLI-CLO-011","2/13/2021","20:41:11","Lindsey Gorman","Female",33,"Normal","Olinger","Clothing",22.51,7,149.29,4.8
"682","OLI-CLO-012","2/9/2021","9:00:00","Taylor Godfrey","Male",33,"Normal","Olinger","Clothing",64.26,7,435.81,5.7
"683","OLI-CLO-013","1/13/2021","17:53:09","Miriam Schneider","Female",38,"Member","Olinger","Clothing",74.29,1,72.52,5
"684","OLI-CLO-014","2/21/2021","19:46:32","Laurie Wall","Female",34,"Member","Olinger","Clothing",12.54,1,11.95,8.2
"685","OLI-CLO-015","3/5/2021","12:26:51","Lydia Roach","Female",31,"Member","Olinger","Clothing",44.22,5,213.73,8.6
"686","OLI-CLO-016","2/28/2021","14:15:02","Maurice Wiley","Male",63,"Member","Olinger","Clothing",93.2,2,181.85,6
"687","OLI-CLO-017","3/17/2021","18:22:25","Toby Hamilton","Male",54,"Member","Olinger","Clothing",35.19,10,344.01,8.4
"688","OLI-CLO-018","3/7/2021","12:52:25","Kathleen Mooney","Female",27,"Normal","Olinger","Clothing",16.45,4,63.84,5.6
"689","OLI-CLO-019","2/2/2021","9:57:59","Audrey Gregory","Female",36,"Normal","Olinger","Clothing",95.42,4,371.54,6.4
"690","OLI-CLO-020","3/20/2021","11:02:49","Martin Hurst","Male",21,"Member","Olinger","Clothing",70.99,10,677.31,5.7
"691","OLI-CLO-021","1/2/2021","16:31:19","Ricky Schmitt","Male",62,"Normal","Olinger","Clothing",99.82,2,188.97,6.7
"692","OLI-CLO-022","2/5/2021","14:48:52","Justin Meyer","Male",24,"Member","Olinger","Clothing",69.33,2,134.31,9.7
"693","OLI-CLO-023","2/15/2021","19:42:02","Kimberly Hoffman","Female",77,"Member","Olinger","Clothing",99.3,10,953.53,6.6
"694","OLI-CLO-024","3/8/2021","9:01:26","Desiree James","Female",70,"Normal","Olinger","Clothing",37.55,10,362.05,9.3
"695","OLI-CLO-025","1/6/2021","10:10:55","Lynne McDowell","Female",89,"Normal","Olinger","Clothing",81.68,4,309.5,9.1
"696","OLI-CLO-026","1/29/2021","9:37:36","Kyle Smith","Male",55,"Normal","Olinger","Clothing",42.08,6,240.91,8.9
"697","OLI-CLO-027","2/6/2021","10:49:15","Manuel Baldwin","Male",75,"Member","Olinger","Clothing",96.98,4,379.11,9.4
"698","OLI-CLO-028","1/27/2021","10:02:38","Tracie Bauer","Female",34,"Member","Olinger","Clothing",54.07,9,467.43,9.5
"699","OLI-CLO-029","2/15/2021","18:30:41","Alberta Gentry","Female",86,"Member","Olinger","Clothing",80.48,3,230.63,8.1
"700","OLI-CLO-030","2/16/2021","14:16:46","Alyssa Hendrix","Female",67,"Member","Olinger","Clothing",97.79,7,658.5,4.9
"701","OLI-CLO-031","1/28/2021","18:36:29","Melinda Campos","Female",39,"Normal","Olinger","Clothing",23.82,5,113.35,5.4
"702","OLI-CLO-032","2/8/2021","16:16:57","Ella Chen","Female",50,"Member","Olinger","Clothing",97.21,10,921.63,8.7
"703","OLI-CLO-033","3/9/2021","17:40:06","Don O'Neal","Male",73,"Normal","Olinger","Clothing",16.28,1,15.7,5
"704","OLI-CLO-034","1/8/2021","19:58:11","Cecil Barr","Male",66,"Normal","Olinger","Clothing",12.78,1,12.3,9.5
"705","OLI-CLO-035","3/10/2021","18:29:31","Johnny Donovan","Male",87,"Normal","Olinger","Clothing",45.74,3,134.31,6.5
"706","OLI-CLO-036","1/5/2021","15:01:33","Caroline Brady","Female",60,"Member","Olinger","Clothing",31.9,1,31.13,9.1
"707","OLI-CLO-037","3/18/2021","19:59:35","Samantha Doty","Female",43,"Member","Olinger","Clothing",51.47,1,49.51,8.5
"708","OLI-CLO-038","2/13/2021","17:28:11","Sonia Ray","Female",56,"Member","Olinger","Clothing",92.98,2,180.17,8
"709","OLI-CLO-039","3/14/2021","16:08:03","Gilberto Barnes","Male",77,"Normal","Olinger","Clothing",59.61,10,570.69,5.3
"710","OLI-CLO-040","1/26/2021","11:57:51","Edna Walsh","Female",61,"Normal","Olinger","Clothing",36.85,5,175,9.2
"711","OLI-CLO-041","1/26/2021","10:30:42","Kay Booth","Female",20,"Normal","Olinger","Clothing",64.99,1,62.03,4.5
"712","OLI-CLO-042","1/8/2021","18:03:53","Mattie Bell","Female",35,"Member","Olinger","Clothing",51.89,7,352.51,4.5
"713","OLI-CLO-043","2/7/2021","15:18:39","Teresa Huber","Female",65,"Member","Olinger","Clothing",43.46,6,252.94,8.5
"714","OLI-CLO-044","1/9/2021","20:36:35","Josie Herman","Female",33,"Normal","Olinger","Clothing",49.32,6,289.55,7.1
"715","OLI-CLO-045","2/10/2021","9:16:54","Joan Gardner","Female",87,"Member","Olinger","Clothing",73.38,7,492.01,9.5
"716","OLI-CLO-046","2/7/2021","11:37:27","Yvette Schmitt","Female",60,"Normal","Olinger","Clothing",60.41,8,460.17,9.6
"717","OLI-CLO-047","1/20/2021","14:24:13","Bobby Bruce","Male",77,"Normal","Olinger","Clothing",15.62,8,120.39,9.1
"718","OLI-CLO-048","1/31/2021","11:24:12","Earl Calhoun","Male",36,"Member","Olinger","Clothing",98.7,8,748.78,8.5
"719","OLI-CLO-049","3/16/2021","15:27:44","Brad Holmes","Male",54,"Normal","Olinger","Clothing",97.26,4,374.72,6.8
"720","OLI-CLO-050","1/25/2021","12:24:18","Josefina Byers","Female",30,"Member","Olinger","Clothing",84.87,3,243.26,7.4
"721","OLI-CLO-051","1/5/2021","9:00:47","Loretta Moss","Female",66,"Normal","Olinger","Clothing",76.06,3,221.59,9.8
"722","OLI-CLO-052","3/23/2021","14:34:58","Trevor Boyd","Male",75,"Member","Olinger","Clothing",67.39,7,461.02,6.9
"723","OLI-CLO-053","1/31/2021","14:04:01","Judy Newton","Female",72,"Normal","Olinger","Clothing",62.18,10,591.36,6
"724","OLI-CLO-054","1/23/2021","12:08:04","Maryann Figueroa","Female",23,"Normal","Olinger","Clothing",45.44,7,309.15,9.2
"725","OLI-CLO-055","3/13/2021","8:01:37","Rick Welsh","Male",71,"Normal","Olinger","Clothing",56.5,1,53.44,9.6
"726","OLI-CLO-056","2/12/2021","14:22:39","Shawn Robertson","Male",29,"Member","Olinger","Clothing",52.35,1,50.99,4
"727","OLI-CLO-057","3/30/2021","12:10:43","Mandy Haskins","Female",22,"Member","Olinger","Clothing",10.18,8,79.19,9.5
"728","OLI-CLO-058","3/13/2021","17:35:09","Sophia Sheridan","Female",49,"Normal","Olinger","Clothing",12.19,8,94.61,6.8
"729","OLI-CLO-059","3/2/2021","9:57:12","Sandy Bruce","Female",39,"Member","Olinger","Clothing",92.49,5,450.73,8.6
"730","OLI-CLO-060","1/18/2021","14:21:52","Edmund Bennett","Male",49,"Normal","Olinger","Clothing",60.74,7,403.05,5
"731","OLI-CLO-061","2/2/2021","15:15:09","Wilma Patrick","Female",64,"Member","Olinger","Clothing",83.35,2,159.88,9.5
"732","OLI-CLO-062","3/27/2021","17:14:06","Andy Hand","Male",56,"Member","Olinger","Clothing",99.82,9,859.71,6.6
"733","OLI-CLO-063","3/18/2021","15:03:19","Brent Ashley","Male",48,"Member","Olinger","Clothing",91.98,1,86.89,9.8
"734","OLI-CLO-064","2/7/2021","19:07:20","Simon McCclure","Male",74,"Normal","Olinger","Clothing",86.13,2,163.27,8.2
"735","OLI-ELE-001","3/8/2021","12:56:09","Heather Schwartz","Female",41,"Normal","Olinger","Electronics",15.28,5,73.21,9.6
"736","OLI-ELE-002","3/25/2021","20:19:50","Guillermo Reed","Male",87,"Normal","Olinger","Electronics",85.39,7,585.04,4.1
"737","OLI-ELE-003","2/25/2021","13:32:38","Roger Ibarra","Male",33,"Member","Olinger","Electronics",86.04,5,412.16,4.8
"738","OLI-ELE-004","2/28/2021","15:43:14","Joy Leonard","Female",55,"Normal","Olinger","Electronics",85.98,8,658.54,8.2
"739","OLI-ELE-005","3/12/2021","15:57:10","Terrance Arroyo","Male",62,"Normal","Olinger","Electronics",30.61,6,174.21,9.3
"740","OLI-ELE-006","3/9/2021","15:14:33","Brenda Dugan","Female",48,"Normal","Olinger","Electronics",75.91,6,431.38,8.7
"741","OLI-ELE-007","1/13/2021","20:21:07","Rose Cochran","Female",19,"Normal","Olinger","Electronics",41.65,10,407.62,5.4
"742","OLI-ELE-008","2/9/2021","16:36:06","Roxanne Weeks","Female",24,"Normal","Olinger","Electronics",12.45,6,72.06,4.1
"743","OLI-ELE-009","2/1/2021","11:16:39","Sara Wagner","Female",61,"Normal","Olinger","Electronics",23.07,9,200.86,4.9
"744","OLI-ELE-010","3/3/2021","8:38:23","Edgar McGuire","Male",81,"Member","Olinger","Electronics",81.97,10,797.66,9.2
"745","OLI-ELE-011","3/3/2021","18:35:10","Christophe Davis","Male",60,"Normal","Olinger","Electronics",20.85,8,162.67,6.3
"746","OLI-ELE-012","1/14/2021","11:02:23","Oliver Anderson","Male",76,"Normal","Olinger","Electronics",61.41,7,421.35,9.8
"747","OLI-ELE-013","1/4/2021","20:18:46","Vicki Copeland","Female",43,"Member","Olinger","Electronics",66.65,9,569.61,9.7
"748","OLI-ELE-014","2/17/2021","18:47:41","Jerome Howard","Male",58,"Normal","Olinger","Electronics",11.81,5,56.24,9.4
"749","OLI-ELE-015","1/31/2021","9:56:51","Alvin Wright","Male",77,"Member","Olinger","Electronics",37.06,4,142.4,9.7
"750","OLI-ELE-016","2/7/2021","17:48:20","Zachary Olson","Male",43,"Member","Olinger","Electronics",65.94,4,249.15,6.9
"751","OLI-ELE-017","3/14/2021","13:45:17","Garrett Stevenson","Male",39,"Normal","Olinger","Electronics",27.85,7,186.64,6
"752","OLI-ELE-018","3/3/2021","17:53:42","Paula Arias","Female",22,"Member","Olinger","Electronics",51.92,5,248.55,7.5
"753","OLI-ELE-019","3/29/2021","8:53:15","Ryan Robinson","Male",56,"Normal","Olinger","Electronics",28.84,4,109.04,6.4
"754","OLI-ELE-020","2/10/2021","11:04:45","Sharon Duke","Female",72,"Member","Olinger","Electronics",78.13,10,763.23,4.4
"755","OLI-ELE-021","1/10/2021","16:15:25","Nate Wilkerson","Male",58,"Member","Olinger","Electronics",74.79,5,358.13,4.9
"756","OLI-ELE-022","3/28/2021","18:05:02","Frankie Frazier","Female",35,"Normal","Olinger","Electronics",47.65,3,136.92,9.5
"757","OLI-ELE-023","3/4/2021","17:55:37","Rebecca Root","Female",18,"Normal","Olinger","Electronics",30.24,1,29.33,8.4
"758","OLI-ELE-024","3/14/2021","16:34:30","Jeannette Nelson","Female",89,"Normal","Olinger","Electronics",51.32,9,446.74,5.6
"759","OLI-ELE-025","3/19/2021","14:03:43","Lynda Louis","Female",73,"Normal","Olinger","Electronics",26.61,2,50.44,4.2
"760","OLI-ELE-026","1/23/2021","15:30:27","Jayne McIntosh","Female",36,"Normal","Olinger","Electronics",84.05,3,242.59,9.8
"761","OLI-ELE-027","2/7/2021","15:34:03","Lupe Hatfield","Female",57,"Normal","Olinger","Electronics",40.86,8,310.86,6.5
"762","OLI-ELE-028","1/27/2021","10:40:44","Lindsey Moyer","Female",80,"Member","Olinger","Electronics",46.57,10,447.48,7.6
"763","OLI-ELE-029","2/15/2021","20:23:39","Patricia Gamble","Female",62,"Member","Olinger","Electronics",98.84,1,96.89,8.4
"764","OLI-ELE-030","3/7/2021","11:02:33","Jorge Lynn","Male",41,"Normal","Olinger","Electronics",84.07,4,324.56,4.4
"765","OLI-ELE-031","2/15/2021","9:01:28","Amanda Thomas","Female",33,"Normal","Olinger","Electronics",32.8,10,320.35,6.2
"766","OLI-ELE-032","1/1/2021","9:08:12","Deanna Blevins","Female",48,"Normal","Olinger","Electronics",63.22,2,123.67,8.5
"767","OLI-ELE-033","1/28/2021","18:57:03","Cody Wagoner","Male",86,"Member","Olinger","Electronics",18.77,6,106.57,5.5
"768","OLI-ELE-034","3/7/2021","21:22:30","Noel Frye","Male",56,"Normal","Olinger","Electronics",22.21,6,127.59,8.6
"769","OLI-ELE-035","1/23/2021","8:45:50","Ralph Robertson","Male",69,"Normal","Olinger","Electronics",83.08,1,79.99,6.4
"770","OLI-ELE-036","3/14/2021","19:14:51","Tyrone Lancaster","Male",87,"Member","Olinger","Electronics",87.91,5,418.31,4.4
"771","OLI-ELE-037","3/19/2021","17:52:38","Sally Garrison","Female",84,"Normal","Olinger","Electronics",46.2,1,44.89,6.3
"772","OLI-ELE-038","3/19/2021","21:53:50","Rosie Christian","Female",84,"Member","Olinger","Electronics",88.55,8,693.38,4.7
"773","OLI-ELE-039","2/16/2021","13:04:09","Ivan Shaffer","Male",71,"Member","Olinger","Electronics",12.05,5,58.11,5.5
"774","OLI-ELE-040","2/24/2021","17:07:45","Christian Minor","Male",27,"Normal","Olinger","Electronics",24.74,10,237.78,7.1
"775","OLI-ELE-041","2/27/2021","17:43:40","Edith Read","Female",69,"Normal","Olinger","Electronics",99.69,1,95.41,8
"776","OLI-ELE-042","2/19/2021","17:28:36","Shelley Gould","Female",38,"Normal","Olinger","Electronics",77.63,9,680.48,7.2
"777","OLI-ELE-043","1/29/2021","20:56:11","Pat Rich","Male",82,"Normal","Olinger","Electronics",58.76,10,566.7,9
"778","OLI-ELE-044","2/19/2021","10:02:09","Victor Stein","Male",84,"Normal","Olinger","Electronics",71.89,8,551.04,5.5
"779","OLI-ELE-045","3/3/2021","20:00:16","Maureen Patterson","Female",44,"Member","Olinger","Electronics",30.2,8,233.45,5.1
"780","OLI-ELE-046","3/24/2021","20:02:58","Tommy Wu","Male",57,"Normal","Olinger","Electronics",64.95,10,618.58,5.2
"781","OLI-ELE-047","1/15/2021","9:48:03","Chester Russel","Male",36,"Normal","Olinger","Electronics",55.87,10,533.25,5.8
"782","OLI-ELE-048","1/14/2021","17:12:46","Jaime Green","Female",44,"Member","Olinger","Electronics",44.84,9,390.39,7.5
"783","OLI-ELE-049","1/19/2021","15:07:33","Darlene Kaiser","Female",47,"Normal","Olinger","Electronics",56.13,4,220.05,8.6
"784","OLI-ELE-050","2/2/2021","8:08:30","Marilyn Durham","Female",20,"Normal","Olinger","Electronics",35.49,6,204.16,4.1
"785","OLI-ELE-051","3/26/2021","19:44:56","Wayne Daniel","Male",31,"Member","Olinger","Electronics",84.25,2,159.87,5.3
"786","OLI-ELE-052","3/30/2021","17:32:51","Vincent Drake","Male",69,"Member","Olinger","Electronics",96.82,3,281.09,6.7
"787","OLI-ELE-053","1/9/2021","14:57:50","Seth Nixon","Male",25,"Normal","Olinger","Electronics",96.37,7,659.55,6
"788","OLI-ELE-054","3/29/2021","20:27:02","Bret Powell","Male",49,"Member","Olinger","Electronics",82.34,10,783.06,4.3
"789","OLI-ELE-055","2/18/2021","20:59:14","Ruby Henry","Female",45,"Member","Olinger","Electronics",60.95,1,58.41,5.9
"790","OLI-FBV-001","2/6/2021","8:26:04","Mae Payne","Female",86,"Member","Olinger","Food and beverages",99.42,4,385.38,7.5
"791","OLI-FBV-002","3/4/2021","10:24:02","Therese McDonald","Female",77,"Member","Olinger","Food and beverages",98.7,8,747.26,7.6
"792","OLI-FBV-003","2/3/2021","19:14:07","Ira Plummer","Male",52,"Member","Olinger","Food and beverages",91.4,7,617.63,9.5
"793","OLI-FBV-004","1/6/2021","13:24:04","Rudy Johns","Male",21,"Normal","Olinger","Food and beverages",89.48,10,850.89,9.6
"794","OLI-FBV-005","3/5/2021","16:03:47","Shari Joyce","Female",60,"Member","Olinger","Food and beverages",78.31,10,749.4,6.6
